item_id,pedido_id,sku,quantidade,preco_unitario,subtotal
IT00011569,PED00004663,SKU012,1,11.93,11.93
IT00011570,PED00004663,SKU013,1,10.46,10.46
IT00011571,PED00004663,SKU006,1,10.22,10.22
IT00011572,PED00004663,SKU001,3,6.38,19.15
IT00011573,PED00004664,SKU004,1,8.05,8.05
IT00011574,PED00004664,SKU005,3,8.7,26.11
IT00011575,PED00004664,SKU003,1,3.99,3.99
IT00011576,PED00004664,SKU009,12,20.18,242.16
IT00011577,PED00004665,SKU012,3,12.19,36.57
IT00011578,PED00004665,SKU012,3,11.79,35.36
IT00011579,PED00004665,SKU008,1,19.72,19.72
IT00011580,PED00004666,SKU013,12,10.67,128.04
IT00011581,PED00004667,SKU007,1,12.61,12.61
IT00011582,PED00004667,SKU006,2,10.19,20.38
IT00011583,PED00004667,SKU009,3,19.14,57.43
IT00011584,PED00004668,SKU013,12,10.55,126.55
IT00011585,PED00004668,SKU011,6,17.24,103.43
IT00011586,PED00004668,SKU003,2,3.67,7.33
IT00011587,PED00004669,SKU007,6,13.45,80.7
IT00011588,PED00004669,SKU004,2,8.07,16.14
IT00011589,PED00004670,SKU013,1,10.62,10.62
IT00011590,PED00004671,SKU002,3,4.29,12.86
IT00011591,PED00004672,SKU002,6,4.35,26.12
IT00011592,PED00004673,SKU010,2,14.67,29.33
IT00011593,PED00004674,SKU009,3,19.5,58.51
IT00011594,PED00004675,SKU012,1,11.89,11.89
IT00011595,PED00004676,SKU011,2,16.41,32.81
IT00011596,PED00004676,SKU015,1,6.64,6.64
IT00011597,PED00004676,SKU001,1,6.43,6.43
IT00011598,PED00004677,SKU013,6,10.62,63.73
IT00011599,PED00004677,SKU014,1,7.21,7.21
IT00011600,PED00004678,SKU005,1,8.47,8.47
IT00011601,PED00004679,SKU003,3,3.9,11.69
IT00011602,PED00004679,SKU004,12,7.76,93.08
IT00011603,PED00004680,SKU011,3,16.31,48.92
IT00011604,PED00004680,SKU007,3,13.06,39.18
IT00011605,PED00004681,SKU003,6,3.85,23.13
IT00011606,PED00004681,SKU010,2,14.56,29.12
IT00011607,PED00004681,SKU006,12,9.61,115.31
IT00011608,PED00004682,SKU008,12,18.74,224.83
IT00011609,PED00004682,SKU009,1,19.91,19.91
IT00011610,PED00004682,SKU014,6,7.21,43.27
IT00011611,PED00004683,SKU011,3,15.74,47.23
IT00011612,PED00004683,SKU011,6,17.29,103.71
IT00011613,PED00004684,SKU001,2,6.59,13.18
IT00011614,PED00004685,SKU004,2,7.91,15.81
IT00011615,PED00004685,SKU002,1,4.28,4.28
IT00011616,PED00004686,SKU013,2,10.86,21.72
IT00011617,PED00004686,SKU015,2,6.94,13.88
IT00011618,PED00004687,SKU008,1,19.43,19.43
IT00011619,PED00004687,SKU014,1,7.38,7.38
IT00011620,PED00004688,SKU012,3,12.49,37.48
IT00011621,PED00004689,SKU010,1,15.35,15.35
IT00011622,PED00004689,SKU009,2,19.78,39.56
IT00011623,PED00004690,SKU007,2,12.85,25.7
IT00011624,PED00004690,SKU003,6,3.99,23.92
IT00011625,PED00004691,SKU009,1,19.44,19.44
IT00011626,PED00004691,SKU001,2,6.56,13.12
IT00011627,PED00004691,SKU006,1,9.51,9.51
IT00011628,PED00004692,SKU012,6,12.22,73.3
IT00011629,PED00004692,SKU006,1,9.61,9.61
IT00011630,PED00004692,SKU004,3,7.95,23.85
IT00011631,PED00004693,SKU008,3,19.21,57.64
IT00011632,PED00004693,SKU007,3,13.39,40.18
IT00011633,PED00004694,SKU002,12,4.09,49.12
IT00011634,PED00004694,SKU013,6,10.97,65.82
IT00011635,PED00004695,SKU006,3,9.41,28.24
IT00011636,PED00004695,SKU013,2,10.57,21.13
IT00011637,PED00004696,SKU002,1,4.17,4.17
IT00011638,PED00004696,SKU009,2,19.85,39.69
IT00011639,PED00004697,SKU009,3,19.05,57.14
IT00011640,PED00004697,SKU008,1,18.94,18.94
IT00011641,PED00004697,SKU001,1,6.6,6.6
IT00011642,PED00004698,SKU007,2,13.45,26.91
IT00011643,PED00004699,SKU008,3,19.66,58.97
IT00011644,PED00004699,SKU001,1,6.6,6.6
IT00011645,PED00004700,SKU002,1,4.24,4.24
IT00011646,PED00004701,SKU004,1,7.83,7.83
IT00011647,PED00004701,SKU011,6,16.04,96.26
IT00011648,PED00004702,SKU005,6,8.62,51.74
IT00011649,PED00004702,SKU014,2,7.22,14.44
IT00011650,PED00004702,SKU003,1,3.7,3.7
IT00011651,PED00004703,SKU003,2,3.96,7.93
IT00011652,PED00004703,SKU015,3,7.09,21.28
IT00011653,PED00004703,SKU014,1,7.74,7.74
IT00011654,PED00004704,SKU002,1,4.13,4.13
IT00011655,PED00004704,SKU010,2,15.17,30.33
IT00011656,PED00004705,SKU010,3,14.78,44.35
IT00011657,PED00004705,SKU012,1,12.11,12.11
IT00011658,PED00004705,SKU007,2,12.48,24.95
IT00011659,PED00004706,SKU002,3,4.13,12.39
IT00011660,PED00004707,SKU002,1,4.06,4.06
IT00011661,PED00004707,SKU011,2,15.8,31.61
IT00011662,PED00004708,SKU011,3,16.9,50.71
IT00011663,PED00004708,SKU012,2,11.99,23.97
IT00011664,PED00004709,SKU003,1,3.88,3.88
IT00011665,PED00004709,SKU006,3,9.98,29.95
IT00011666,PED00004709,SKU015,1,7.01,7.01
IT00011667,PED00004710,SKU009,1,19.13,19.13
IT00011668,PED00004710,SKU006,3,10.25,30.76
IT00011669,PED00004710,SKU010,3,15.11,45.34
IT00011670,PED00004711,SKU014,1,7.87,7.87
IT00011671,PED00004712,SKU007,1,12.96,12.96
IT00011672,PED00004713,SKU006,1,9.59,9.59
IT00011673,PED00004713,SKU009,6,19.22,115.29
IT00011674,PED00004714,SKU008,12,18.53,222.38
IT00011675,PED00004714,SKU004,12,7.62,91.43
IT00011676,PED00004714,SKU008,2,19.01,38.02
IT00011677,PED00004714,SKU008,2,19.83,39.66
IT00011678,PED00004715,SKU012,1,11.67,11.67
IT00011679,PED00004715,SKU010,6,15.02,90.13
IT00011680,PED00004716,SKU004,2,7.7,15.4
IT00011681,PED00004716,SKU007,1,12.68,12.68
IT00011682,PED00004717,SKU009,3,19.35,58.05
IT00011683,PED00004717,SKU009,6,20.77,124.64
IT00011684,PED00004718,SKU002,12,4.3,51.61
IT00011685,PED00004718,SKU012,1,12.4,12.4
IT00011686,PED00004719,SKU006,12,9.86,118.37
IT00011687,PED00004719,SKU003,2,3.69,7.39
IT00011688,PED00004719,SKU005,3,8.75,26.26
IT00011689,PED00004720,SKU005,3,8.67,26.01
IT00011690,PED00004720,SKU011,2,16.57,33.15
IT00011691,PED00004720,SKU013,2,10.68,21.35
IT00011692,PED00004721,SKU009,2,20.89,41.79
IT00011693,PED00004721,SKU002,2,4.05,8.09
IT00011694,PED00004722,SKU008,2,19.11,38.22
IT00011695,PED00004722,SKU002,2,4.07,8.15
IT00011696,PED00004723,SKU005,1,8.79,8.79
IT00011697,PED00004723,SKU011,2,16.62,33.23
IT00011698,PED00004723,SKU014,3,7.22,21.66
IT00011699,PED00004723,SKU008,3,19.79,59.38
IT00011700,PED00004724,SKU010,6,14.68,88.09
IT00011701,PED00004725,SKU001,3,6.75,20.25
IT00011702,PED00004725,SKU011,2,16.96,33.92
IT00011703,PED00004726,SKU009,6,20.2,121.2
IT00011704,PED00004726,SKU015,3,7.2,21.6
IT00011705,PED00004727,SKU010,3,14.47,43.4
IT00011706,PED00004727,SKU015,1,7.02,7.02
IT00011707,PED00004727,SKU012,2,12.16,24.31
IT00011708,PED00004728,SKU014,6,7.73,46.41
IT00011709,PED00004728,SKU007,2,13.47,26.95
IT00011710,PED00004728,SKU015,3,6.76,20.27
IT00011711,PED00004729,SKU010,3,15.23,45.68
IT00011712,PED00004729,SKU015,1,6.68,6.68
IT00011713,PED00004730,SKU014,1,7.33,7.33
IT00011714,PED00004730,SKU004,12,8.2,98.38
IT00011715,PED00004730,SKU011,1,17.18,17.18
IT00011716,PED00004731,SKU012,1,11.33,11.33
IT00011717,PED00004731,SKU008,1,18.07,18.07
IT00011718,PED00004732,SKU012,3,11.38,34.14
IT00011719,PED00004732,SKU006,1,9.97,9.97
IT00011720,PED00004733,SKU006,1,10.24,10.24
IT00011721,PED00004733,SKU006,1,9.56,9.56
IT00011722,PED00004733,SKU003,3,3.82,11.47
IT00011723,PED00004733,SKU011,1,15.93,15.93
IT00011724,PED00004733,SKU001,1,6.49,6.49
IT00011725,PED00004734,SKU014,6,7.54,45.25
IT00011726,PED00004734,SKU011,6,17.21,103.24
IT00011727,PED00004735,SKU015,2,7.13,14.26
IT00011728,PED00004736,SKU011,1,16.28,16.28
IT00011729,PED00004736,SKU012,3,11.4,34.19
IT00011730,PED00004736,SKU014,6,7.75,46.47
IT00011731,PED00004736,SKU006,6,10.3,61.82
IT00011732,PED00004737,SKU009,3,19.62,58.85
IT00011733,PED00004737,SKU002,3,4.03,12.1
IT00011734,PED00004737,SKU013,3,10.99,32.98
IT00011735,PED00004738,SKU009,1,20.36,20.36
IT00011736,PED00004738,SKU013,12,11.28,135.36
IT00011737,PED00004738,SKU012,1,11.32,11.32
IT00011738,PED00004739,SKU001,3,6.77,20.31
IT00011739,PED00004739,SKU005,2,8.36,16.73
IT00011740,PED00004739,SKU012,3,12.35,37.06
IT00011741,PED00004740,SKU005,2,8.4,16.81
IT00011742,PED00004741,SKU015,2,6.86,13.72
IT00011743,PED00004741,SKU013,1,11.08,11.08
IT00011744,PED00004742,SKU015,2,6.61,13.21
IT00011745,PED00004742,SKU001,3,6.64,19.92
IT00011746,PED00004743,SKU003,6,3.77,22.64
IT00011747,PED00004743,SKU005,1,8.75,8.75
IT00011748,PED00004744,SKU009,6,20.25,121.5
IT00011749,PED00004744,SKU009,6,20.41,122.46
IT00011750,PED00004745,SKU009,1,19.89,19.89
IT00011751,PED00004745,SKU006,1,9.71,9.71
IT00011752,PED00004745,SKU015,1,7.02,7.02
IT00011753,PED00004745,SKU015,12,6.9,82.78
IT00011754,PED00004746,SKU013,1,11.42,11.42
IT00011755,PED00004746,SKU014,2,7.27,14.53
IT00011756,PED00004746,SKU015,2,6.79,13.59
IT00011757,PED00004747,SKU001,2,6.52,13.04
IT00011758,PED00004747,SKU010,3,14.48,43.43
IT00011759,PED00004747,SKU009,6,19.28,115.67
IT00011760,PED00004747,SKU008,3,19.38,58.15
IT00011761,PED00004748,SKU006,1,10.18,10.18
IT00011762,PED00004748,SKU003,3,3.66,10.97
IT00011763,PED00004749,SKU006,2,9.51,19.01
IT00011764,PED00004749,SKU013,3,10.7,32.11
IT00011765,PED00004749,SKU006,6,9.94,59.65
IT00011766,PED00004749,SKU013,2,10.59,21.18
IT00011767,PED00004750,SKU009,6,20.76,124.57
IT00011768,PED00004750,SKU005,2,8.81,17.62
IT00011769,PED00004751,SKU009,12,20.02,240.22
IT00011770,PED00004751,SKU014,1,7.82,7.82
IT00011771,PED00004752,SKU014,1,7.14,7.14
IT00011772,PED00004752,SKU003,3,3.76,11.29
IT00011773,PED00004752,SKU008,1,18.98,18.98
IT00011774,PED00004752,SKU006,2,10.24,20.48
IT00011775,PED00004753,SKU009,3,20.21,60.63
IT00011776,PED00004753,SKU001,1,6.25,6.25
IT00011777,PED00004753,SKU014,2,7.34,14.67
IT00011778,PED00004754,SKU002,2,4.18,8.35
IT00011779,PED00004754,SKU008,2,19.81,39.63
IT00011780,PED00004755,SKU010,6,14.88,89.27
IT00011781,PED00004755,SKU005,2,8.63,17.27
IT00011782,PED00004756,SKU009,6,20.21,121.25
IT00011783,PED00004757,SKU003,6,3.61,21.67
IT00011784,PED00004757,SKU004,3,8.23,24.69
IT00011785,PED00004757,SKU014,3,7.65,22.96
IT00011786,PED00004758,SKU001,6,6.51,39.08
IT00011787,PED00004758,SKU002,2,4.02,8.03
IT00011788,PED00004758,SKU004,2,7.64,15.28
IT00011789,PED00004758,SKU009,3,20.37,61.11
IT00011790,PED00004759,SKU006,1,9.83,9.83
IT00011791,PED00004759,SKU004,6,7.51,45.07
IT00011792,PED00004759,SKU011,6,17.16,102.96
IT00011793,PED00004760,SKU012,3,11.98,35.93
IT00011794,PED00004760,SKU007,2,12.48,24.97
IT00011795,PED00004761,SKU002,3,4.13,12.4
IT00011796,PED00004761,SKU013,2,10.59,21.18
IT00011797,PED00004761,SKU006,1,9.93,9.93
IT00011798,PED00004761,SKU003,3,3.61,10.84
IT00011799,PED00004762,SKU008,1,18.92,18.92
IT00011800,PED00004763,SKU008,3,19.24,57.73
IT00011801,PED00004764,SKU003,6,3.68,22.05
IT00011802,PED00004765,SKU014,1,7.53,7.53
IT00011803,PED00004766,SKU004,3,7.98,23.93
IT00011804,PED00004766,SKU002,3,4.06,12.18
IT00011805,PED00004766,SKU006,2,10.16,20.33
IT00011806,PED00004766,SKU003,12,3.98,47.74
IT00011807,PED00004766,SKU001,6,6.82,40.91
IT00011808,PED00004767,SKU008,2,19.83,39.66
IT00011809,PED00004767,SKU013,1,11.09,11.09
IT00011810,PED00004768,SKU007,6,13.29,79.71
IT00011811,PED00004768,SKU001,1,6.41,6.41
IT00011812,PED00004769,SKU006,1,10.2,10.2
IT00011813,PED00004769,SKU001,1,6.47,6.47
IT00011814,PED00004769,SKU014,2,7.65,15.29
IT00011815,PED00004769,SKU006,2,10.06,20.13
IT00011816,PED00004769,SKU004,6,8.1,48.59
IT00011817,PED00004770,SKU011,1,16.48,16.48
IT00011818,PED00004770,SKU007,1,13.5,13.5
IT00011819,PED00004770,SKU004,6,7.98,47.87
IT00011820,PED00004770,SKU013,2,10.54,21.09
IT00011821,PED00004770,SKU007,1,12.3,12.3
IT00011822,PED00004771,SKU010,2,14.86,29.73
IT00011823,PED00004771,SKU009,3,20.77,62.31
IT00011824,PED00004772,SKU002,1,4.35,4.35
IT00011825,PED00004772,SKU006,2,10.16,20.32
IT00011826,PED00004773,SKU009,6,19.26,115.56
IT00011827,PED00004773,SKU008,1,18.82,18.82
IT00011828,PED00004773,SKU011,1,16.4,16.4
IT00011829,PED00004773,SKU006,6,9.8,58.8
IT00011830,PED00004774,SKU014,2,7.86,15.72
IT00011831,PED00004774,SKU006,6,10.0,59.98
IT00011832,PED00004774,SKU001,6,6.51,39.05
IT00011833,PED00004774,SKU008,3,19.78,59.35
IT00011834,PED00004775,SKU013,1,10.63,10.63
IT00011835,PED00004776,SKU003,1,3.62,3.62
IT00011836,PED00004776,SKU015,2,6.65,13.3
IT00011837,PED00004777,SKU015,2,6.72,13.44
IT00011838,PED00004777,SKU010,1,15.6,15.6
IT00011839,PED00004777,SKU011,6,17.16,102.98
IT00011840,PED00004777,SKU001,1,6.31,6.31
IT00011841,PED00004778,SKU008,12,19.36,232.3
IT00011842,PED00004778,SKU007,1,12.77,12.77
IT00011843,PED00004779,SKU014,12,7.57,90.83
IT00011844,PED00004780,SKU014,3,7.25,21.76
IT00011845,PED00004781,SKU012,6,11.56,69.36
IT00011846,PED00004782,SKU009,1,20.12,20.12
IT00011847,PED00004783,SKU010,12,14.49,173.91
IT00011848,PED00004783,SKU003,12,3.81,45.68
IT00011849,PED00004784,SKU013,6,10.69,64.12
IT00011850,PED00004784,SKU008,1,19.22,19.22
IT00011851,PED00004785,SKU006,1,9.44,9.44
IT00011852,PED00004786,SKU006,1,9.42,9.42
IT00011853,PED00004786,SKU006,3,9.68,29.05
IT00011854,PED00004786,SKU011,12,16.26,195.11
IT00011855,PED00004787,SKU002,3,4.22,12.66
IT00011856,PED00004788,SKU003,1,3.67,3.67
IT00011857,PED00004789,SKU014,1,7.36,7.36
IT00011858,PED00004789,SKU001,3,6.49,19.47
IT00011859,PED00004789,SKU011,1,16.8,16.8
IT00011860,PED00004790,SKU002,1,4.01,4.01
IT00011861,PED00004790,SKU010,12,15.37,184.5
IT00011862,PED00004790,SKU015,1,7.09,7.09
IT00011863,PED00004790,SKU015,1,7.14,7.14
IT00011864,PED00004791,SKU007,2,13.51,27.03
IT00011865,PED00004791,SKU013,1,11.24,11.24
IT00011866,PED00004791,SKU007,1,12.62,12.62
IT00011867,PED00004791,SKU003,2,3.96,7.92
IT00011868,PED00004792,SKU003,12,3.68,44.12
IT00011869,PED00004792,SKU012,3,11.37,34.1
IT00011870,PED00004792,SKU009,3,20.79,62.36
IT00011871,PED00004793,SKU004,1,8.17,8.17
IT00011872,PED00004793,SKU005,6,8.41,50.45
IT00011873,PED00004793,SKU001,1,6.29,6.29
IT00011874,PED00004794,SKU002,12,4.39,52.73
IT00011875,PED00004794,SKU007,3,13.03,39.1
IT00011876,PED00004795,SKU015,6,6.7,40.22
IT00011877,PED00004795,SKU006,1,10.1,10.1
IT00011878,PED00004795,SKU001,2,6.72,13.44
IT00011879,PED00004795,SKU004,1,7.78,7.78
IT00011880,PED00004796,SKU011,2,16.52,33.05
IT00011881,PED00004796,SKU006,1,9.68,9.68
IT00011882,PED00004796,SKU012,6,11.98,71.88
IT00011883,PED00004796,SKU015,2,6.78,13.56
IT00011884,PED00004796,SKU008,2,19.19,38.38
IT00011885,PED00004797,SKU009,1,20.57,20.57
IT00011886,PED00004797,SKU009,3,19.75,59.25
IT00011887,PED00004798,SKU010,1,15.64,15.64
IT00011888,PED00004798,SKU011,3,16.83,50.5
IT00011889,PED00004798,SKU010,1,14.5,14.5
IT00011890,PED00004799,SKU003,1,3.68,3.68
IT00011891,PED00004799,SKU001,1,6.67,6.67
IT00011892,PED00004800,SKU013,3,10.68,32.04
IT00011893,PED00004800,SKU008,2,18.03,36.05
IT00011894,PED00004800,SKU008,12,19.09,229.1
IT00011895,PED00004801,SKU010,3,14.98,44.93
IT00011896,PED00004801,SKU010,6,14.93,89.58
IT00011897,PED00004801,SKU006,6,10.17,61.03
IT00011898,PED00004801,SKU006,3,9.96,29.87
IT00011899,PED00004802,SKU004,3,8.12,24.37
IT00011900,PED00004803,SKU005,3,8.36,25.08
IT00011901,PED00004804,SKU003,1,3.83,3.83
IT00011902,PED00004804,SKU008,3,19.64,58.92
IT00011903,PED00004804,SKU002,1,4.18,4.18
IT00011904,PED00004805,SKU001,6,6.55,39.27
IT00011905,PED00004805,SKU015,12,7.06,84.71
IT00011906,PED00004805,SKU007,6,12.39,74.33
IT00011907,PED00004806,SKU014,2,7.82,15.65
IT00011908,PED00004806,SKU002,3,4.35,13.04
IT00011909,PED00004807,SKU009,6,20.62,123.73
IT00011910,PED00004807,SKU004,1,8.05,8.05
IT00011911,PED00004807,SKU006,1,9.5,9.5
IT00011912,PED00004808,SKU013,2,11.05,22.1
IT00011913,PED00004809,SKU001,2,6.27,12.55
IT00011914,PED00004809,SKU012,3,12.04,36.13
IT00011915,PED00004809,SKU009,1,19.6,19.6
IT00011916,PED00004809,SKU005,3,8.65,25.94
IT00011917,PED00004810,SKU003,3,3.71,11.13
IT00011918,PED00004811,SKU011,6,16.32,97.92
IT00011919,PED00004811,SKU005,3,8.72,26.17
IT00011920,PED00004811,SKU007,1,12.27,12.27
IT00011921,PED00004811,SKU001,6,6.18,37.07
IT00011922,PED00004812,SKU014,3,7.51,22.53
IT00011923,PED00004813,SKU009,2,19.72,39.43
IT00011924,PED00004814,SKU014,1,7.21,7.21
IT00011925,PED00004814,SKU009,12,19.52,234.21
IT00011926,PED00004815,SKU001,1,6.74,6.74
IT00011927,PED00004815,SKU006,1,9.75,9.75
IT00011928,PED00004815,SKU005,3,8.51,25.52
IT00011929,PED00004816,SKU002,1,4.1,4.1
IT00011930,PED00004817,SKU015,1,6.67,6.67
IT00011931,PED00004817,SKU002,2,4.06,8.12
IT00011932,PED00004818,SKU007,3,13.08,39.24
IT00011933,PED00004818,SKU009,12,20.04,240.54
IT00011934,PED00004819,SKU001,3,6.65,19.94
IT00011935,PED00004819,SKU010,1,14.91,14.91
IT00011936,PED00004819,SKU008,1,18.58,18.58
IT00011937,PED00004820,SKU014,12,7.3,87.62
IT00011938,PED00004820,SKU001,3,6.48,19.45
IT00011939,PED00004820,SKU005,1,8.19,8.19
IT00011940,PED00004820,SKU013,1,10.44,10.44
IT00011941,PED00004820,SKU014,1,7.86,7.86
IT00011942,PED00004821,SKU005,1,8.86,8.86
IT00011943,PED00004822,SKU007,1,12.37,12.37
IT00011944,PED00004822,SKU004,2,7.62,15.24
IT00011945,PED00004822,SKU007,12,13.03,156.37
IT00011946,PED00004823,SKU005,2,8.3,16.6
IT00011947,PED00004823,SKU001,6,6.36,38.15
IT00011948,PED00004823,SKU010,6,14.9,89.42
IT00011949,PED00004823,SKU011,3,15.75,47.26
IT00011950,PED00004824,SKU014,12,7.79,93.54
IT00011951,PED00004824,SKU002,3,4.05,12.16
IT00011952,PED00004824,SKU015,3,6.8,20.4
IT00011953,PED00004825,SKU015,1,6.69,6.69
IT00011954,PED00004825,SKU007,3,13.39,40.17
IT00011955,PED00004826,SKU011,6,16.6,99.6
IT00011956,PED00004826,SKU001,1,6.82,6.82
IT00011957,PED00004827,SKU005,1,8.3,8.3
IT00011958,PED00004828,SKU013,2,10.55,21.1
IT00011959,PED00004828,SKU010,2,14.69,29.37
IT00011960,PED00004829,SKU015,3,7.2,21.61
IT00011961,PED00004829,SKU012,2,12.05,24.1
IT00011962,PED00004829,SKU006,1,9.66,9.66
IT00011963,PED00004829,SKU013,1,11.27,11.27
IT00011964,PED00004830,SKU001,2,6.18,12.35
IT00011965,PED00004830,SKU001,3,6.78,20.34
IT00011966,PED00004830,SKU001,2,6.33,12.67
IT00011967,PED00004831,SKU011,1,15.82,15.82
IT00011968,PED00004831,SKU007,3,13.34,40.03
IT00011969,PED00004831,SKU011,2,16.81,33.61
IT00011970,PED00004832,SKU012,2,12.0,24.0
IT00011971,PED00004832,SKU011,2,15.76,31.51
IT00011972,PED00004832,SKU010,1,15.2,15.2
IT00011973,PED00004832,SKU015,2,6.99,13.98
IT00011974,PED00004832,SKU013,1,11.0,11.0
IT00011975,PED00004833,SKU001,2,6.75,13.5
IT00011976,PED00004833,SKU008,3,18.88,56.63
IT00011977,PED00004834,SKU013,2,11.37,22.75
IT00011978,PED00004835,SKU008,3,18.83,56.48
IT00011979,PED00004835,SKU002,2,4.35,8.7
IT00011980,PED00004836,SKU007,2,12.39,24.79
IT00011981,PED00004836,SKU014,1,7.63,7.63
IT00011982,PED00004837,SKU004,3,8.08,24.25
IT00011983,PED00004837,SKU003,2,3.74,7.49
IT00011984,PED00004838,SKU002,1,4.38,4.38
IT00011985,PED00004839,SKU013,6,11.03,66.21
IT00011986,PED00004839,SKU001,1,6.61,6.61
IT00011987,PED00004839,SKU014,12,7.32,87.85
IT00011988,PED00004839,SKU003,2,3.92,7.85
IT00011989,PED00004840,SKU014,2,7.51,15.01
IT00011990,PED00004840,SKU005,2,8.56,17.11
IT00011991,PED00004841,SKU015,3,6.92,20.77
IT00011992,PED00004842,SKU005,1,8.36,8.36
IT00011993,PED00004842,SKU009,3,20.59,61.76
IT00011994,PED00004842,SKU011,6,16.99,101.95
IT00011995,PED00004842,SKU003,2,3.95,7.89
IT00011996,PED00004842,SKU010,3,15.0,45.01
IT00011997,PED00004843,SKU003,2,3.68,7.36
IT00011998,PED00004843,SKU015,3,7.16,21.49
IT00011999,PED00004843,SKU013,2,11.18,22.36
IT00012000,PED00004844,SKU001,3,6.74,20.22
IT00012001,PED00004844,SKU003,2,3.9,7.79
IT00012002,PED00004844,SKU015,6,6.57,39.43
IT00012003,PED00004845,SKU012,2,11.77,23.55
IT00012004,PED00004845,SKU010,3,15.48,46.43
IT00012005,PED00004845,SKU012,2,12.03,24.06
IT00012006,PED00004846,SKU008,1,18.61,18.61
IT00012007,PED00004846,SKU005,3,8.44,25.32
IT00012008,PED00004847,SKU003,2,3.99,7.97
IT00012009,PED00004848,SKU002,1,4.24,4.24
IT00012010,PED00004848,SKU003,1,3.76,3.76
IT00012011,PED00004849,SKU011,1,17.31,17.31
IT00012012,PED00004849,SKU008,1,18.4,18.4
IT00012013,PED00004849,SKU004,6,7.92,47.53
IT00012014,PED00004849,SKU012,6,11.32,67.9
IT00012015,PED00004849,SKU010,3,15.54,46.61
IT00012016,PED00004850,SKU011,12,16.4,196.86
IT00012017,PED00004850,SKU004,6,8.27,49.63
IT00012018,PED00004850,SKU003,2,3.81,7.63
IT00012019,PED00004851,SKU013,2,10.87,21.74
IT00012020,PED00004851,SKU008,6,18.46,110.78
IT00012021,PED00004852,SKU004,1,7.99,7.99
IT00012022,PED00004852,SKU010,2,15.33,30.65
IT00012023,PED00004853,SKU001,3,6.23,18.7
IT00012024,PED00004853,SKU007,6,13.38,80.31
IT00012025,PED00004853,SKU012,3,11.98,35.95
IT00012026,PED00004854,SKU005,1,8.65,8.65
IT00012027,PED00004854,SKU001,1,6.81,6.81
IT00012028,PED00004855,SKU014,2,7.37,14.74
IT00012029,PED00004856,SKU009,6,19.02,114.14
IT00012030,PED00004856,SKU008,2,18.29,36.58
IT00012031,PED00004857,SKU006,3,9.8,29.41
IT00012032,PED00004857,SKU014,2,7.25,14.5
IT00012033,PED00004858,SKU010,3,14.98,44.95
IT00012034,PED00004859,SKU003,6,3.94,23.64
IT00012035,PED00004860,SKU011,6,16.7,100.2
IT00012036,PED00004860,SKU008,1,18.1,18.1
IT00012037,PED00004861,SKU010,1,14.68,14.68
IT00012038,PED00004861,SKU010,2,15.14,30.28
IT00012039,PED00004861,SKU004,1,7.64,7.64
IT00012040,PED00004862,SKU006,1,10.17,10.17
IT00012041,PED00004863,SKU005,3,8.84,26.53
IT00012042,PED00004863,SKU002,3,4.4,13.19
IT00012043,PED00004864,SKU009,6,18.92,113.52
IT00012044,PED00004865,SKU002,3,4.41,13.23
IT00012045,PED00004865,SKU006,3,9.55,28.64
IT00012046,PED00004866,SKU008,6,19.47,116.8
IT00012047,PED00004866,SKU001,2,6.2,12.4
IT00012048,PED00004867,SKU003,1,3.74,3.74
IT00012049,PED00004867,SKU002,1,4.38,4.38
IT00012050,PED00004867,SKU012,6,12.49,74.93
IT00012051,PED00004868,SKU013,3,11.37,34.1
IT00012052,PED00004868,SKU001,3,6.51,19.54
IT00012053,PED00004869,SKU003,1,3.65,3.65
IT00012054,PED00004869,SKU003,2,3.98,7.97
IT00012055,PED00004869,SKU013,1,11.22,11.22
IT00012056,PED00004869,SKU013,1,10.93,10.93
IT00012057,PED00004870,SKU015,2,7.04,14.08
IT00012058,PED00004870,SKU003,1,3.63,3.63
IT00012059,PED00004871,SKU003,6,3.65,21.9
IT00012060,PED00004871,SKU013,1,11.17,11.17
IT00012061,PED00004871,SKU001,2,6.42,12.84
IT00012062,PED00004872,SKU002,1,4.27,4.27
IT00012063,PED00004873,SKU013,1,10.68,10.68
IT00012064,PED00004873,SKU006,1,9.63,9.63
IT00012065,PED00004874,SKU008,6,19.49,116.91
IT00012066,PED00004874,SKU012,3,11.5,34.51
IT00012067,PED00004874,SKU006,2,9.91,19.82
IT00012068,PED00004875,SKU009,2,20.63,41.26
IT00012069,PED00004876,SKU010,2,14.7,29.4
IT00012070,PED00004876,SKU005,2,8.38,16.75
IT00012071,PED00004877,SKU015,6,7.01,42.06
IT00012072,PED00004877,SKU001,1,6.62,6.62
IT00012073,PED00004878,SKU007,2,12.99,25.99
IT00012074,PED00004879,SKU014,1,7.34,7.34
IT00012075,PED00004879,SKU001,6,6.71,40.27
IT00012076,PED00004880,SKU004,1,7.93,7.93
IT00012077,PED00004880,SKU007,2,13.02,26.04
IT00012078,PED00004881,SKU015,2,7.11,14.22
IT00012079,PED00004881,SKU002,1,4.37,4.37
IT00012080,PED00004881,SKU002,2,4.1,8.19
IT00012081,PED00004882,SKU013,6,10.69,64.11
IT00012082,PED00004882,SKU012,1,12.17,12.17
IT00012083,PED00004883,SKU001,3,6.59,19.77
IT00012084,PED00004883,SKU006,1,10.26,10.26
IT00012085,PED00004884,SKU001,3,6.37,19.12
