pedido_id,cliente_id,loja_id,criado_em,status,subtotal,taxa_entrega,total,canal
PED00004279,CLI01168,LJ03,2025-10-24T23:40:52,PAGO,91.06,10.53,101.59,APP_IOS
PED00004280,CLI00733,LJ02,2025-10-24T23:14:37,PAGO,89.64,9.15,98.79,APP_IOS
PED00004281,CLI01726,LJ01,2025-10-24T20:45:57,PAGO,22.69,8.37,31.06,WEB
PED00004282,CLI01866,LJ07,2025-10-24T13:57:48,CANCELADO,199.04,9.51,208.55,APP_ANDROID
PED00004283,CLI00026,LJ04,2025-10-24T15:29:41,PAGO,77.77,9.56,87.33,WEB
PED00004284,CLI00188,LJ05,2025-10-24T14:18:01,PAGO,37.71,6.14,43.85,WEB
PED00004285,CLI00226,LJ01,2025-10-24T20:29:19,PAGO,21.36,11.06,32.42,APP_IOS
PED00004286,CLI01620,LJ06,2025-10-24T20:10:12,PAGO,30.06,10.77,40.83,APP_ANDROID
PED00004287,CLI01027,LJ06,2025-10-24T10:04:12,PAGO,10.01,5.99,16.0,APP_IOS
PED00004288,CLI00650,LJ12,2025-10-24T21:35:43,PAGO,11.28,9.63,20.91,APP_ANDROID
PED00004289,CLI00258,LJ10,2025-10-24T11:47:56,CANCELADO,37.2,8.64,45.84,WEB
PED00004290,CLI00736,LJ08,2025-10-24T11:41:44,CANCELADO,72.26,8.99,81.25,WEB
PED00004291,CLI00034,LJ08,2025-10-24T14:09:25,PAGO,36.27,8.34,44.61,APP_ANDROID
PED00004292,CLI00067,LJ04,2025-10-24T20:04:26,PAGO,75.52,6.23,81.75,APP_IOS
PED00004293,CLI01970,LJ09,2025-10-24T20:07:44,PAGO,83.1,8.89,91.99,APP_ANDROID
PED00004294,CLI01644,LJ08,2025-10-24T12:04:58,PAGO,64.02,5.93,69.95,APP_ANDROID
PED00004295,CLI00860,LJ03,2025-10-24T10:51:50,PAGO,27.49,10.52,38.01,APP_ANDROID
PED00004296,CLI00862,LJ09,2025-10-24T12:40:22,PAGO,56.15,10.53,66.68,WEB
PED00004297,CLI01654,LJ08,2025-10-24T15:20:15,PAGO,78.65,10.55,89.2,APP_IOS
PED00004298,CLI01311,LJ05,2025-10-24T23:16:15,PAGO,30.78,6.3,37.08,APP_IOS
PED00004299,CLI01829,LJ11,2025-10-24T10:42:14,PAGO,114.66,7.46,122.12,APP_IOS
PED00004300,CLI00063,LJ09,2025-10-24T14:06:56,PAGO,110.49,8.39,118.88,APP_IOS
PED00004301,CLI00298,LJ02,2025-10-24T17:34:21,PAGO,134.62,11.76,146.38,APP_ANDROID
PED00004302,CLI01512,LJ04,2025-10-24T18:58:03,PAGO,65.42,7.23,72.65,WEB
PED00004303,CLI01582,LJ06,2025-10-24T20:12:31,PAGO,151.95,11.17,163.12,APP_IOS
PED00004304,CLI00500,LJ09,2025-10-24T19:14:43,PAGO,68.61,5.53,74.14,WEB
PED00004305,CLI00303,LJ10,2025-10-24T20:14:04,PAGO,6.8,7.47,14.27,APP_IOS
PED00004306,CLI01544,LJ05,2025-10-24T14:33:31,PAGO,73.22,9.29,82.51,APP_IOS
PED00004307,CLI00416,LJ04,2025-10-24T17:15:25,PAGO,29.41,11.49,40.9,WEB
PED00004308,CLI00342,LJ07,2025-10-24T16:52:58,PAGO,61.49,10.42,71.91,APP_IOS
PED00004309,CLI01926,LJ09,2025-10-24T16:09:23,PAGO,44.88,5.94,50.82,APP_IOS
PED00004310,CLI01209,LJ04,2025-10-24T22:16:09,PAGO,24.95,5.13,30.08,APP_ANDROID
PED00004311,CLI01343,LJ09,2025-10-24T19:24:00,PAGO,79.02,9.49,88.51,APP_ANDROID
PED00004312,CLI00049,LJ08,2025-10-24T13:19:21,PAGO,125.43,7.99,133.42,APP_ANDROID
PED00004313,CLI00158,LJ05,2025-10-24T16:43:18,PAGO,38.59,11.93,50.52,WEB
PED00004314,CLI01549,LJ08,2025-10-24T15:33:05,PAGO,26.01,10.23,36.24,APP_IOS
PED00004315,CLI00836,LJ11,2025-10-24T13:28:35,CANCELADO,150.29,8.46,158.75,APP_ANDROID
PED00004316,CLI00987,LJ12,2025-10-24T20:50:16,PAGO,68.81,11.56,80.37,APP_IOS
PED00004317,CLI00879,LJ06,2025-10-24T22:51:11Z,PAGO,33.43,7.84,41.27,APP_ANDROID
PED00004318,CLI01582,LJ12,2025-10-24T14:27:30,PAGO,134.69,11.73,146.42,APP_IOS
PED00004319,CLI00414,LJ11,2025-10-24T23:06:16,CANCELADO,160.97,10.93,171.9,APP_IOS
PED00004320,CLI00614,LJ02,2025-10-24T12:01:53,CANCELADO,14.89,8.41,23.3,APP_ANDROID
PED00004321,CLI01116,LJ06,2025-10-24T12:43:15,PAGO,67.39,10.33,77.72,APP_IOS
PED00004322,CLI00020,LJ01,2025-10-24T18:07:04,PAGO,101.95,7.89,109.84,WEB
PED00004323,CLI01258,LJ09,2025-10-24T16:48:24,PAGO,23.53,9.4,32.93,APP_ANDROID
PED00004324,CLI00396,LJ02,2025-10-24T10:30:28,PAGO,19.75,8.36,28.11,WEB
PED00004325,CLI00360,LJ08,2025-10-24T22:08:03,PAGO,63.87,8.49,72.36,WEB
PED00004326,CLI00973,LJ06,2025-10-24T20:35:29,PAGO,95.47,5.38,100.85,APP_ANDROID
PED00004327,CLI01772,LJ08,2025-10-24T18:01:02,PAGO,31.69,10.6,42.29,APP_IOS
PED00004328,CLI00288,LJ09,2025-10-24T14:51:06,PAGO,43.12,6.74,49.86,WEB
PED00004329,CLI00406,LJ10,2025-10-25T15:30:26,PAGO,140.0,6.64,146.64,WEB
PED00004330,CLI00949,LJ09,2025-10-25T16:39:49,PAGO,118.28,6.42,124.7,WEB
PED00004331,CLI00785,LJ09,2025-10-25T18:51:02,PAGO,61.15,11.56,72.71,APP_IOS
PED00004332,CLI01077,LJ08,2025-10-25T18:52:24,PAGO,73.15,6.1,79.25,APP_IOS
PED00004333,CLI00660,LJ10,2025-10-25T23:20:40,PAGO,46.0,11.4,57.4,APP_IOS
PED00004334,CLI00894,LJ12,2025-10-25T21:29:02,PAGO,70.87,6.17,77.04,APP_ANDROID
PED00004335,CLI01267,LJ12,2025-10-25T18:45:03,PAGO,71.94,6.26,78.2,APP_IOS
PED00004336,CLI01005,LJ12,2025-10-25T13:25:44,PAGO,29.43,5.63,35.06,APP_IOS
PED00004337,CLI01785,LJ08,2025-10-25T12:11:07,PAGO,88.1,8.77,96.87,APP_IOS
PED00004338,CLI01200,LJ03,2025-10-25T13:50:08,PAGO,199.24,10.74,209.98,WEB
PED00004339,CLI00568,LJ03,2025-10-25T20:24:27,PAGO,161.64,6.3,167.94,APP_IOS
PED00004340,CLI01296,LJ11,2025-10-25T21:55:26,PAGO,103.01,8.83,111.84,WEB
PED00004341,CLI01294,LJ05,2025-10-25T20:41:57,PAGO,14.43,8.71,23.14,APP_ANDROID
PED00004342,CLI00310,LJ06,2025-10-25T10:50:49,PAGO,53.3,11.49,64.79,WEB
PED00004343,CLI01811,LJ04,2025-10-25T11:15:19,CANCELADO,10.91,6.55,17.46,APP_ANDROID
PED00004344,CLI01148,LJ04,2025-10-25T23:59:12,PAGO,102.49,7.1,109.59,WEB
PED00004345,CLI00506,LJ11,2025-10-25T10:48:03,PAGO,131.09,5.45,136.54,APP_IOS
PED00004346,CLI01724,LJ05,2025-10-25T17:08:26,PAGO,126.13,6.04,132.17,APP_ANDROID
PED00004347,CLI01123,LJ07,2025-10-25T16:35:38,PAGO,294.13,8.57,302.7,WEB
PED00004348,CLI00814,LJ10,2025-10-25T18:08:56,PAGO,80.53,11.45,91.98,APP_ANDROID
PED00004349,CLI00048,LJ08,2025-10-25T13:58:22,PAGO,18.69,11.17,29.86,WEB
PED00004350,CLI01908,LJ01,2025-10-25T15:15:41,PENDENTE,15.02,5.12,20.14,APP_ANDROID
PED00004351,CLI01692,LJ12,2025-10-25T15:06:00,CANCELADO,43.99,5.33,49.32,WEB
PED00004352,CLI01528,LJ08,2025-10-25T12:25:17,PAGO,8.36,10.6,18.96,APP_IOS
PED00004353,CLI01889,LJ12,2025-10-25T23:55:21,PAGO,14.49,9.05,23.54,APP_ANDROID
PED00004354,CLI00580,LJ03,2025-10-25T20:20:34,PAGO,68.68,7.96,76.64,APP_ANDROID
PED00004355,CLI01611,LJ07,2025-10-25T10:50:13,PAGO,195.37,5.74,201.11,APP_ANDROID
PED00004356,CLI01417,LJ12,2025-10-25T15:08:33,PAGO,159.3,6.04,165.34,APP_IOS
PED00004357,CLI01278,LJ01,2025-10-25T14:10:42,PAGO,76.99,11.68,88.67,WEB
PED00004358,CLI01332,LJ01,2025-10-25T22:27:04,PAGO,29.89,10.75,40.64,WEB
PED00004359,CLI00890,LJ11,2025-10-25T12:25:27,CANCELADO,51.15,11.47,62.62,APP_ANDROID
PED00004360,CLI00624,LJ05,2025-10-25T16:04:05,PAGO,221.23,10.46,231.69,APP_ANDROID
PED00004361,CLI01319,LJ12,2025-10-25T14:41:40,PAGO,211.59,6.6,218.19,APP_IOS
PED00004362,CLI00225,LJ12,2025-10-25T16:51:30,PAGO,22.56,11.47,34.03,APP_IOS
PED00004363,CLI01925,LJ07,2025-10-25T18:43:56,PAGO,125.29,5.23,130.52,APP_IOS
PED00004364,CLI01959,LJ05,2025-10-25T15:06:46,PAGO,58.61,11.26,69.87,WEB
PED00004365,CLI01730,LJ07,2025-10-25T16:51:48,PAGO,86.72,10.27,96.99,APP_IOS
PED00004366,CLI00721,LJ10,2025-10-25T19:49:12,PAGO,60.65,5.78,66.43,WEB
PED00004367,CLI01569,LJ06,2025-10-25T16:35:56,PAGO,41.19,7.31,48.5,WEB
PED00004368,CLI01725,LJ11,2025-10-25T11:12:05,PAGO,19.92,10.72,30.64,APP_ANDROID
PED00004369,CLI01682,LJ12,2025-10-25T19:17:59,PAGO,50.77,11.38,62.15,APP_ANDROID
PED00004370,CLI01083,LJ10,2025-10-25T23:15:43,PAGO,152.29,5.21,157.5,APP_IOS
PED00004371,CLI01009,LJ02,2025-10-25T15:43:47,PAGO,134.52,7.75,142.27,APP_ANDROID
PED00004372,CLI00930,LJ05,2025-10-25T11:58:32,PAGO,46.86,7.84,54.7,WEB
PED00004373,CLI00667,LJ08,2025-10-25T12:07:32,PAGO,32.7,5.53,38.23,APP_ANDROID
PED00004374,CLI01310,LJ12,2025-10-25T19:17:22,PAGO,147.02,8.62,155.64,APP_IOS
PED00004375,CLI01758,LJ08,2025-10-25T10:03:45,PAGO,93.97,7.86,101.83,APP_IOS
PED00004376,CLI01756,LJ05,2025-10-25T10:49:37,PAGO,118.72,11.48,130.2,APP_IOS
PED00004377,CLI00361,LJ07,2025-10-25T13:07:01,PAGO,46.99,10.14,57.13,WEB
PED00004378,CLI01480,LJ02,2025-10-25T16:55:32,PAGO,7.91,5.95,13.86,APP_ANDROID
PED00004379,CLI01549,LJ08,2025-10-25T22:29:18,PAGO,225.36,7.45,232.81,APP_IOS
PED00004380,CLI00672,LJ01,2025-10-25T21:21:34,PAGO,150.46,8.85,159.31,WEB
PED00004381,CLI00693,LJ04,2025-10-25T21:17:02,PAGO,59.72,10.9,70.62,WEB
PED00004382,CLI00179,LJ01,2025-10-25T18:11:09,CANCELADO,97.98,7.69,105.67,WEB
PED00004383,CLI00475,LJ06,2025-10-25T18:35:54,PAGO,114.3,8.52,122.82,APP_IOS
PED00004384,CLI01777,LJ12,2025-10-25T21:06:39,PAGO,145.69,7.49,153.18,APP_ANDROID
PED00004385,CLI01375,LJ03,2025-10-25T18:10:11,PAGO,57.59,5.27,62.86,APP_IOS
PED00004386,CLI00183,LJ11,2025-10-25T10:46:42,PAGO,27.76,7.41,35.17,APP_ANDROID
PED00004387,CLI00149,LJ05,2025-10-25T21:37:54,PAGO,11.44,9.57,21.01,APP_ANDROID
PED00004388,CLI00213,LJ11,2025-10-25T19:16:46,PAGO,119.94,8.72,128.66,WEB
PED00004389,CLI00114,LJ03,2025-10-25T10:11:41,PAGO,67.26,8.99,76.25,APP_ANDROID
PED00004390,CLI01894,LJ10,2025-10-25T12:03:07,PAGO,81.51,11.17,92.68,WEB
PED00004391,CLI01429,LJ06,2025-10-25T18:19:54,PAGO,16.25,10.2,26.45,WEB
PED00004392,CLI00002,LJ07,2025-10-25T15:27:32,PAGO,37.72,8.15,45.87,APP_ANDROID
PED00004393,CLI00267,LJ03,2025-10-25T19:11:14,PAGO,29.08,8.08,37.16,APP_IOS
PED00004394,CLI00052,LJ11,2025-10-25T17:25:46,PAGO,76.34,7.1,83.44,WEB
PED00004395,CLI01866,LJ07,2025-10-25T19:38:52,PAGO,29.63,5.61,35.24,APP_ANDROID
PED00004396,CLI01127,LJ05,2025-10-25T20:30:24,PAGO,19.2,6.22,25.42,WEB
PED00004397,CLI00256,LJ09,2025-10-25T10:12:40,PENDENTE,32.44,5.72,38.16,APP_ANDROID
PED00004398,CLI01317,LJ09,2025-10-25T12:24:03,PAGO,83.06,11.65,94.71,APP_IOS
PED00004399,CLI01038,LJ01,2025-10-25T16:26:31,PAGO,28.06,7.79,35.85,WEB
PED00004400,CLI01029,LJ05,2025-10-25T12:55:54,CANCELADO,190.44,8.2,198.64,APP_ANDROID
PED00004401,CLI00297,LJ09,2025-10-25T17:53:35,PAGO,101.6,8.57,110.17,APP_IOS
PED00004402,CLI00119,LJ10,2025-10-25T14:26:04,PAGO,39.18,5.87,45.05,APP_ANDROID
PED00004403,CLI00310,LJ10,2025-10-25T20:58:14,PAGO,39.7,9.21,48.91,WEB
PED00004404,CLI00436,LJ05,2025-10-25T17:09:47,PAGO,121.19,8.2,129.39,APP_IOS
PED00004405,CLI00986,LJ05,2025-10-25T19:38:05,PAGO,98.07,11.95,110.02,APP_IOS
PED00004406,CLI00880,LJ08,2025-10-25T11:22:04,PAGO,53.24,7.08,60.32,WEB
PED00004407,CLI00772,LJ01,2025-10-25T14:56:12,PAGO,77.18,7.12,84.3,WEB
PED00004408,CLI01018,LJ06,2025-10-25T18:50:54,PAGO,58.25,6.3,64.55,APP_IOS
PED00004409,CLI00171,LJ10,2025-10-25T12:16:41,PAGO,32.9,11.85,44.75,WEB
PED00004410,CLI00654,LJ02,2025-10-25T23:29:01,PENDENTE,138.4,6.43,144.83,WEB
PED00004411,CLI00140,LJ04,2025-10-25T15:10:18,PAGO,136.01,8.07,144.08,APP_IOS
PED00004412,CLI00917,LJ11,2025-10-25T20:37:44,PAGO,146.36,10.81,157.17,APP_IOS
PED00004413,CLI01094,LJ07,2025-10-25T20:20:00,PAGO,44.56,7.36,51.92,APP_ANDROID
PED00004414,CLI00710,LJ01,2025-10-25T13:20:23,PAGO,14.33,11.71,26.04,WEB
PED00004415,CLI00819,LJ11,2025-10-25T10:22:27,PAGO,138.13,7.98,146.11,APP_IOS
PED00004416,CLI01012,LJ09,2025-10-25T12:49:54,PAGO,96.45,9.04,105.49,APP_ANDROID
PED00004417,CLI01410,LJ11,2025-10-25T22:39:56,PAGO,38.99,6.39,45.38,APP_ANDROID
PED00004418,CLI00042,LJ10,2025-10-25T13:21:32,PAGO,6.68,5.37,12.05,WEB
PED00004419,CLI01928,LJ11,2025-10-25T15:00:41,PAGO,205.32,6.84,212.16,APP_IOS
PED00004420,CLI01360,LJ05,2025-10-25T22:12:41,PAGO,66.51,7.32,73.83,WEB
PED00004421,CLI00505,LJ12,2025-10-25T10:13:25,PAGO,72.13,10.76,82.89,WEB
PED00004422,CLI00611,LJ08,2025-10-25T20:55:14,PAGO,68.52,10.85,79.37,APP_ANDROID
PED00004423,CLI00985,LJ09,2025-10-25T14:21:13,PENDENTE,50.63,7.45,58.08,APP_ANDROID
PED00004424,CLI00934,LJ01,2025-10-25T22:04:43,PAGO,107.69,5.17,112.86,APP_IOS
PED00004425,CLI00499,LJ12,2025-10-25T15:06:57,CANCELADO,106.7,7.48,114.18,APP_ANDROID
PED00004426,CLI01281,LJ04,2025-10-25T16:51:55,PAGO,39.18,11.22,50.4,WEB
PED00004427,CLI00277,LJ11,2025-10-25T18:29:01,PAGO,35.63,6.66,42.29,WEB
PED00004428,CLI00024,LJ10,2025-10-25T22:50:36,PAGO,74.34,10.18,84.52,WEB
PED00004429,CLI01351,LJ02,2025-10-25T22:53:28,PAGO,48.18,5.89,54.07,APP_IOS
PED00004430,CLI01568,LJ01,2025-10-25T10:41:03,PAGO,88.62,6.19,94.81,APP_ANDROID
PED00004431,CLI00041,LJ12,2025-10-25T12:20:22,PAGO,239.31,10.52,249.83,APP_ANDROID
PED00004432,CLI00577,LJ05,2025-10-25T13:31:54,PAGO,64.57,10.15,74.72,APP_ANDROID
PED00004433,CLI01906,LJ11,2025-10-25T12:20:08,PAGO,124.19,6.62,130.81,WEB
PED00004434,CLI01788,LJ01,2025-10-25T13:31:23,PAGO,48.25,9.89,58.14,APP_ANDROID
PED00004435,CLI00494,LJ12,2025-10-25T22:12:46,CANCELADO,14.34,10.27,24.61,WEB
PED00004436,CLI01815,LJ05,2025-10-25T10:50:34,PAGO,104.15,6.28,110.43,WEB
PED00004437,CLI00142,LJ03,2025-10-25T22:03:03,PAGO,80.27,10.99,91.26,APP_ANDROID
PED00004438,CLI01695,LJ01,2025-10-25T13:55:53,PAGO,19.11,10.09,29.2,WEB
PED00004439,CLI01122,LJ09,2025-10-25T14:10:50,PAGO,41.4,6.43,47.83,WEB
PED00004440,CLI00293,LJ05,2025-10-25T20:18:27,PAGO,129.97,9.82,139.79,APP_ANDROID
PED00004441,CLI00957,LJ01,2025-10-25T15:37:38,PAGO,105.11,10.06,115.17,APP_ANDROID
PED00004442,CLI01401,LJ03,2025-10-25T16:01:09,PAGO,30.07,5.18,35.25,APP_ANDROID
PED00004443,CLI01591,LJ04,2025-10-25T12:22:43,PAGO,100.09,8.75,108.84,APP_IOS
PED00004444,CLI01109,LJ11,2025-10-25T19:19:24,PAGO,127.94,6.75,134.69,WEB
PED00004445,CLI00971,LJ12,2025-10-25T12:47:49,PAGO,133.49,7.88,141.37,APP_ANDROID
PED00004446,CLI00814,LJ04,2025-10-25T17:35:30,PAGO,29.99,8.37,38.36,APP_IOS
PED00004447,CLI01839,LJ02,2025-10-25T18:46:28,PAGO,34.66,9.96,44.62,APP_ANDROID
PED00004448,CLI01709,LJ07,2025-10-25T21:33:07,PAGO,48.12,7.16,55.28,APP_ANDROID
PED00004449,CLI00095,LJ12,2025-10-25T20:52:11,CANCELADO,230.12,7.25,237.37,WEB
PED00004450,CLI00837,LJ03,2025-10-25T21:54:17,PAGO,31.9,6.68,38.58,APP_IOS
PED00004451,CLI00553,LJ03,2025-10-25T11:51:22,PAGO,44.49,6.76,51.25,APP_ANDROID
PED00004452,CLI00708,LJ01,2025-10-25T10:33:59,PAGO,136.46,10.47,146.93,WEB
PED00004453,CLI00385,LJ05,2025-10-25T19:18:09,PAGO,112.27,8.38,120.65,WEB
PED00004454,CLI01230,LJ08,2025-10-25T16:18:09,PAGO,114.98,10.39,125.37,WEB
PED00004455,CLI00938,LJ01,2025-10-25T10:23:10,PAGO,76.46,6.09,82.55,APP_IOS
PED00004456,CLI00403,LJ02,2025-10-25T15:10:07,PAGO,69.76,9.57,79.33,APP_ANDROID
PED00004457,CLI00754,LJ07,2025-10-26T13:27:35,PAGO,50.47,7.63,58.1,APP_ANDROID
PED00004458,CLI01906,LJ03,2025-10-26T18:22:14,PAGO,320.37,5.52,325.89,WEB
PED00004459,CLI00479,LJ06,2025-10-26T22:18:12,PENDENTE,17.23,10.05,27.28,APP_ANDROID
PED00004460,CLI01810,LJ09,2025-10-26T22:59:13,PAGO,50.58,6.47,57.05,APP_ANDROID
PED00004461,CLI00829,LJ02,2025-10-26T18:21:45,PAGO,58.78,7.24,66.02,APP_ANDROID
PED00004462,CLI00596,LJ01,2025-10-26T16:37:47,PAGO,9.96,6.5,16.46,APP_ANDROID
PED00004463,CLI01032,LJ11,2025-10-26T15:06:28,PAGO,17.6,8.79,26.39,APP_IOS
PED00004464,CLI00704,LJ03,2025-10-26T16:14:29,PAGO,85.59,8.59,94.18,APP_IOS
PED00004465,CLI01095,LJ12,2025-10-26T11:58:03,PAGO,76.9,8.23,85.13,APP_ANDROID
PED00004466,CLI01375,LJ05,2025-10-26T18:27:32,PAGO,70.38,5.75,76.13,APP_ANDROID
PED00004467,CLI01233,LJ03,2025-10-26T11:43:24,PAGO,335.07,11.8,346.87,APP_ANDROID
PED00004468,CLI01300,LJ02,2025-10-26T10:39:27,PAGO,146.92,7.28,154.2,APP_ANDROID
PED00004469,CLI01418,LJ01,2025-10-26T15:39:08,PAGO,37.34,6.06,43.4,APP_ANDROID
PED00004470,CLI01773,LJ08,2025-10-26T17:25:31,CANCELADO,120.02,8.52,128.54,WEB
PED00004471,CLI01017,LJ03,2025-10-26T10:58:02,PAGO,40.75,8.08,48.83,WEB
PED00004472,CLI00821,LJ08,2025-10-26T23:52:40,PAGO,79.25,7.09,86.34,APP_IOS
PED00004473,CLI00006,LJ02,2025-10-26T15:54:13,PAGO,75.35,11.41,86.76,APP_IOS
PED00004474,CLI01939,LJ09,2025-10-26T14:13:56,PENDENTE,171.52,11.79,183.31,WEB
PED00004475,CLI01426,LJ11,2025-10-26T22:14:41,PAGO,50.79,9.15,59.94,WEB
PED00004476,CLI01557,LJ12,2025-10-26T12:20:36,CANCELADO,72.65,5.05,77.7,WEB
PED00004477,CLI01906,LJ04,2025-10-26T19:50:20,PAGO,82.57,10.52,93.09,APP_ANDROID
PED00004478,CLI00639,LJ11,2025-10-26T12:20:37,PAGO,7.8,7.34,15.14,WEB
PED00004479,CLI01792,LJ12,2025-10-26T21:57:55,PAGO,13.05,8.87,21.92,APP_ANDROID
PED00004480,CLI00082,LJ12,2025-10-26T17:14:21,PAGO,11.56,10.94,22.5,APP_ANDROID
PED00004481,CLI00588,LJ02,2025-10-26T22:16:32,PAGO,29.34,8.66,38.0,APP_ANDROID
PED00004482,CLI01846,LJ08,2025-10-26T13:38:54,PAGO,49.27,11.88,61.15,APP_ANDROID
PED00004483,CLI01623,LJ10,2025-10-26T19:07:17,PAGO,141.25,9.92,151.17,WEB
PED00004484,CLI01229,LJ04,2025-10-26T17:12:24,PAGO,148.97,6.93,155.9,APP_ANDROID
PED00004485,CLI00732,LJ03,2025-10-26T19:06:34,PAGO,19.15,8.61,27.76,WEB
PED00004486,CLI00408,LJ02,2025-10-26T13:01:11,PAGO,82.54,10.55,93.09,APP_IOS
PED00004487,CLI01113,LJ12,2025-10-26T15:42:03,PAGO,35.92,7.66,43.58,WEB
PED00004488,CLI00044,LJ03,2025-10-26T21:56:44,PENDENTE,70.35,11.77,82.12,APP_IOS
PED00004489,CLI01619,LJ07,2025-10-26T11:22:10,PAGO,118.14,5.08,123.22,APP_ANDROID
PED00004490,CLI01668,LJ01,2025-10-26T11:59:28,PAGO,65.16,9.2,74.36,APP_IOS
PED00004491,CLI00838,LJ01,2025-10-26T21:19:41,PAGO,33.98,8.03,42.01,WEB
PED00004492,CLI01835,LJ06,2025-10-26T12:30:13,PAGO,63.53,6.11,69.64,APP_IOS
PED00004493,CLI00920,LJ01,2025-10-26T11:27:09,PAGO,29.46,9.68,39.14,WEB
PED00004494,CLI00461,LJ02,2025-10-26T15:45:02,PAGO,32.31,8.94,41.25,WEB
PED00004495,CLI01756,LJ10,2025-10-26T11:43:47,PAGO,27.96,7.21,35.17,APP_IOS
PED00004496,CLI01257,LJ06,2025-10-26T18:40:52,PAGO,25.36,9.66,35.02,APP_IOS
PED00004497,CLI00304,LJ01,2025-10-26T22:26:49,PAGO,46.57,8.28,54.85,APP_ANDROID
PED00004498,CLI01904,LJ06,2025-10-26T23:09:53,PAGO,42.22,8.67,50.89,APP_IOS
PED00004499,CLI01627,LJ01,2025-10-26T20:08:23,PAGO,40.59,6.21,46.8,APP_ANDROID
PED00004500,CLI00596,LJ11,2025-10-26T19:31:48,PAGO,16.06,8.4,24.46,APP_ANDROID
PED00004501,CLI00818,LJ10,2025-10-26T11:37:56,PAGO,28.45,6.76,35.21,APP_ANDROID
PED00004502,CLI00891,LJ06,2025-10-26T14:46:55,PAGO,81.65,11.11,92.76,APP_IOS
PED00004503,CLI01788,LJ01,2025-10-26T23:00:28,PAGO,76.37,7.61,83.98,APP_ANDROID
PED00004504,CLI01762,LJ06,2025-10-26T12:07:56,PAGO,78.68,7.49,86.17,APP_IOS
PED00004505,CLI00628,LJ08,2025-10-26T18:57:32,PAGO,121.47,9.67,131.14,APP_ANDROID
PED00004506,CLI00044,LJ08,2025-10-26T21:18:09,PAGO,11.44,8.28,19.72,APP_IOS
PED00004507,CLI00023,LJ02,2025-10-26T14:20:11,CANCELADO,10.95,7.02,17.97,WEB
PED00004508,CLI01854,LJ01,2025-10-26T14:48:06,PAGO,22.81,9.83,32.64,APP_ANDROID
PED00004509,CLI01243,LJ01,2025-10-26T13:45:21,PAGO,111.35,6.37,117.72,APP_ANDROID
PED00004510,CLI01429,LJ08,2025-10-26T12:46:48,PAGO,37.01,11.78,48.79,WEB
PED00004511,CLI01030,LJ07,2025-10-26T15:34:08,PAGO,74.06,6.1,80.16,APP_IOS
PED00004512,CLI00016,LJ12,2025-10-26T15:18:48,PAGO,91.64,6.1,97.74,WEB
PED00004513,CLI01439,LJ09,2025-10-26T11:10:32,PAGO,25.36,5.59,30.95,APP_ANDROID
PED00004514,CLI01179,LJ12,2025-10-26T18:11:53,PAGO,70.41,8.06,78.47,APP_IOS
PED00004515,CLI01003,LJ12,2025-10-26T21:47:18,PENDENTE,23.9,10.91,34.81,APP_ANDROID
PED00004516,CLI01984,LJ10,2025-10-26T18:11:18,CANCELADO,23.46,5.82,29.28,APP_IOS
PED00004517,CLI01605,LJ02,2025-10-26T12:39:43,PAGO,24.22,5.24,29.46,APP_ANDROID
PED00004518,CLI01743,LJ11,2025-10-26T19:05:12,PAGO,28.65,7.49,36.14,APP_ANDROID
PED00004519,CLI00138,LJ11,2025-10-26T12:36:03,PAGO,58.62,11.71,70.33,APP_IOS
PED00004520,CLI00143,LJ04,2025-10-26T23:43:38,PAGO,40.17,5.61,45.78,WEB
PED00004521,CLI01420,LJ05,2025-10-26T12:10:15,PAGO,110.05,7.45,117.5,APP_IOS
PED00004522,CLI01276,LJ08,2025-10-26T23:07:46,PENDENTE,96.05,10.42,106.47,WEB
PED00004523,CLI01150,LJ08,2025-10-26T13:07:30,PAGO,64.96,7.82,72.78,APP_ANDROID
PED00004524,CLI01406,LJ09,2025-10-26T23:52:25,PAGO,34.49,9.28,43.77,WEB
PED00004525,CLI00804,LJ02,2025-10-26T10:08:32,PAGO,100.53,7.62,108.15,APP_IOS
PED00004526,CLI01492,LJ01,2025-10-26T12:02:31,CANCELADO,70.82,8.6,79.42,APP_IOS
PED00004527,CLI01882,LJ01,2025-10-26T23:57:28,PAGO,154.92,5.36,160.28,APP_ANDROID
PED00004528,CLI01393,LJ12,2025-10-26T22:33:34,PAGO,55.65,7.83,63.48,APP_ANDROID
PED00004529,CLI01145,LJ12,2025-10-26T14:20:06,PAGO,117.96,5.76,123.72,APP_ANDROID
PED00004530,CLI00189,LJ12,2025-10-26T17:53:34,PENDENTE,298.07,11.72,309.79,WEB
PED00004531,CLI01882,LJ08,2025-10-26T11:00:18,PAGO,398.53,5.08,403.61,APP_IOS
PED00004532,CLI00169,LJ04,2025-10-26T16:11:30,CANCELADO,149.77,8.27,158.04,APP_IOS
PED00004533,CLI00846,LJ02,2025-10-26T15:40:50,PAGO,3.89,11.57,15.46,APP_ANDROID
PED00004534,CLI00494,LJ12,2025-10-26T12:02:01,PAGO,50.93,8.04,58.97,WEB
PED00004535,CLI01257,LJ12,2025-10-26T20:51:30,PAGO,134.34,6.5,140.84,WEB
PED00004536,CLI00802,LJ01,2025-10-26T17:18:37,PENDENTE,38.19,10.54,48.73,APP_ANDROID
